Circ Region,Transaction Date,Patron Zip,Source,Item Age,Checkouts,Checkouts from Holds,Holds Placed,Home Library Code,Home Library Name,Media Type,Original Item Location,Original Item Branch,Original Item Region,Transaction Method,P Type,Branch Blending,Item Type,Circ Branch,Item Code,Item Definition,Central Divisions,PType Age,Checkout Path,Reading Format,Language,Summer Reading Code,Renewals,OD Renewal,Circ,Checkins,Book/Non-Book,PType Code
Crown Heights,7/8/2026,11211,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11211,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11211,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11211,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,41jgn,Greenpoint,Crown Heights,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11222,Sierra,Juvenile,0,0,0,41,,Physical,33jnf,Clarendon,Flatbush,Circ Desk,Staff - Personal,,Book,Greenpoint,jnf,Juvenile Non-Fiction,Branches,Staff - Personal,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Staff - Personal
Crown Heights,7/8/2026,11222,Sierra,Juvenile,0,0,0,41,,Physical,76jgn,Homecrest,Kings Highway,Circ Desk,Juvenile,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,81jgn,Jamaica Bay,New Lots,Circ Desk,Adult,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Juvenile,0,0,0,41,,Physical,28jje,Bay Ridge,New Utrecht,Circ Desk,Adult,,Book,Greenpoint,jje,Juvenile Picture Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11231,Sierra,Juvenile,0,0,0,41,,Physical,42jfc,Highlawn,New Utrecht,Circ Desk,Adult,,Book,Greenpoint,jfc,Juvenile Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,71jje,Ulmer Park,New Utrecht,Circ Desk,Adult,,Book,Greenpoint,jje,Juvenile Picture Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,32jgn,Coney Island,New Utrecht,Circ Desk,Adult,,Juvenile Graphic Novel,Greenpoint,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11249,Sierra,Juvenile,0,0,0,41,,Physical,67jfc,McKinley Park,New Utrecht,Circ Desk,Juvenile,,Book,Greenpoint,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Crown Heights,7/8/2026,11222,Sierra,Juvenile,0,0,0,41,,Physical,83jer,Clinton Hill,Park Slope,Circ Desk,Adult,,Book,Greenpoint,jer,Juvenile Early Readers,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Juvenile,0,0,0,41,,Physical,69jbb,Pacific,Park Slope,Circ Desk,Adult,,Juvenile Board Book,Greenpoint,jbb,Juvenile Board Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Central,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,55jgn,Sunset Park,New Utrecht,Circ Desk,Adult,,Juvenile Graphic Novel,Central,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,02jbb,Central,Central,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,02jbb,Central,Central,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,02jgn,Central,Central,Circ Desk,Juvenile,,Juvenile Graphic Novel,Windsor Terrace,jgn,Juvenile Graphic Novel,Youth Wing - Juvenile,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jnf,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Book,Windsor Terrace,jnf,Juvenile Non-Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jnf,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Book,Windsor Terrace,jnf,Juvenile Non-Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jje,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Book,Windsor Terrace,jje,Juvenile Picture Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jje,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Book,Windsor Terrace,jje,Juvenile Picture Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jje,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Book,Windsor Terrace,jje,Juvenile Picture Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbb,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbb,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbb,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbb,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbb,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Board Book,Windsor Terrace,jbb,Juvenile Board Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,68jbr,Mill Basin,Flatbush,Circ Desk,Juvenile,,Juvenile Bridge Book,Windsor Terrace,jbr,Juvenile Bridge Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbr,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Bridge Book,Windsor Terrace,jbr,Juvenile Bridge Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbr,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Bridge Book,Windsor Terrace,jbr,Juvenile Bridge Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,77jbr,Windsor Terrace,Flatbush,Circ Desk,Juvenile,,Juvenile Bridge Book,Windsor Terrace,jbr,Juvenile Bridge Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Kings Highway,7/8/2026,10024,Sierra,Juvenile,0,0,0,43,,Physical,24jje,Brighton Beach,Kings Highway,Circ Desk,Adult,,Book,Kensington,jje,Juvenile Picture Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,10024,Sierra,Juvenile,0,0,0,43,,Physical,56jbb,Sheepshead Bay,Kings Highway,Circ Desk,Adult,,Juvenile Board Book,Kensington,jbb,Juvenile Board Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,11230,Sierra,Juvenile,0,0,0,43,,Physical,43jgn,Kensington,Kings Highway,Circ Desk,Adult,,Juvenile Graphic Novel,Kensington,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,11230,Sierra,Juvenile,0,0,0,43,,Physical,43jgn,Kensington,Kings Highway,Circ Desk,Adult,,Juvenile Graphic Novel,Kensington,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,11230,Sierra,Juvenile,0,0,0,43,,Physical,43jfc,Kensington,Kings Highway,Circ Desk,Juvenile,,Book,Kensington,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Kings Highway,7/8/2026,11218,Sierra,Juvenile,0,0,0,43,,Physical,43jgn,Kensington,Kings Highway,Circ Desk,Juvenile,,Juvenile Graphic Novel,Kensington,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Kings Highway,7/8/2026,10024,Sierra,Juvenile,0,0,0,43,,Physical,28jje,Bay Ridge,New Utrecht,Circ Desk,Adult,,Book,Kensington,jje,Juvenile Picture Book,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,11230,Sierra,Juvenile,0,0,0,43,,Physical,71jgn,Ulmer Park,New Utrecht,Circ Desk,Adult,,Juvenile Graphic Novel,Kensington,jgn,Juvenile Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11238,Sierra,Juvenile,0,0,0,39,,Physical,02jnf,Central,Central,Self-Check,Adult,,Book,Flatlands,jnf,Juvenile Non-Fiction,Youth Wing - Juvenile,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jfc,Flatlands,Flatbush,Self-Check,Juvenile,,Book,Flatlands,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jfc,Flatlands,Flatbush,Self-Check,Juvenile,,Book,Flatlands,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jnf,Flatlands,Flatbush,Self-Check,Juvenile,,Book,Flatlands,jnf,Juvenile Non-Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jgn,Flatlands,Flatbush,Self-Check,Juvenile,,Juvenile Graphic Novel,Flatlands,jgn,Juvenile Graphic Novel,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jfc,Flatlands,Flatbush,Self-Check,Young Adult,,Book,Flatlands,jfc,Juvenile Fiction,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,56jnf,Sheepshead Bay,Kings Highway,Self-Check,Juvenile,,Book,Flatlands,jnf,Juvenile Non-Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,44jbr,Kings Bay,Kings Highway,Self-Check,Young Adult,,Juvenile Bridge Book,Flatlands,jbr,Juvenile Bridge Book,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Flatbush,7/8/2026,11238,Sierra,Juvenile,0,0,0,39,,Physical,51jbi,New Utrecht,New Utrecht,Self-Check,Adult,,Book,Flatlands,jbi,Juvenile Biography,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,71jbr,Ulmer Park,New Utrecht,Self-Check,Young Adult,,Juvenile Bridge Book,Flatlands,jbr,Juvenile Bridge Book,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Flatbush,7/8/2026,11229,Sierra,Juvenile,0,0,0,39,,Physical,60jfc,Williamsburgh,Park Slope,Self-Check,Adult,,Book,Flatlands,jfc,Juvenile Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Kings Highway,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jje,Flatlands,Flatbush,Self-Check,Juvenile,,Book,Ryder,jje,Juvenile Picture Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Kings Highway,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,39jje,Flatlands,Flatbush,Self-Check,Juvenile,,Book,Ryder,jje,Juvenile Picture Book,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Kings Highway,7/8/2026,11234,Sierra,Juvenile,0,0,0,39,,Physical,66jfc,Gerritsen Beach,Kings Highway,Self-Check,Juvenile,,Book,Gerritsen Beach,jfc,Juvenile Fiction,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Juvenile
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,68ytp,Mill Basin,Flatbush,Circ Desk,Adult,,YA Test Prep,Mill Basin,ytp,YA Test Prep,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11214,Sierra,YA,0,0,0,39,,Physical,45ygn,Kings Highway,Kings Highway,Circ Desk,Adult,,YA Graphic Novel,Flatlands,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,YA,0,0,0,41,,Physical,41ygn,Greenpoint,Crown Heights,Circ Desk,Adult,,YA Graphic Novel,Greenpoint,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,YA,0,0,0,41,,Physical,41ygn,Greenpoint,Crown Heights,Circ Desk,Adult,,YA Graphic Novel,Greenpoint,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,YA,0,0,0,41,,Physical,41ygn,Greenpoint,Crown Heights,Circ Desk,Adult,,YA Graphic Novel,Greenpoint,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,YA,0,0,0,41,,Physical,41ygn,Greenpoint,Crown Heights,Circ Desk,Adult,,YA Graphic Novel,Greenpoint,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Crown Heights,7/8/2026,11222,Sierra,YA,0,0,0,41,,Physical,41ygn,Greenpoint,Crown Heights,Circ Desk,Adult,,YA Graphic Novel,Greenpoint,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11210,Sierra,YA,0,0,0,39,,Physical,22yfc,Bedford,Crown Heights,Self-Check,Adult,,Book,Flatlands,yfc,YA Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11210,Sierra,YA,0,0,0,39,,Physical,39yfc,Flatlands,Flatbush,Self-Check,Adult,,Book,Flatlands,yfc,YA Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,39yfc,Flatlands,Flatbush,Self-Check,Adult,,Book,Flatlands,yfc,YA Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,33yfc,Clarendon,Flatbush,Self-Check,Senior Citizen,,Book,Flatlands,yfc,YA Fiction,Branches,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Senior Citizen
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,39ygn,Flatlands,Flatbush,Self-Check,Young Adult,,YA Graphic Novel,Flatlands,ygn,YA Graphic Novel,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,39ygn,Flatlands,Flatbush,Self-Check,Young Adult,,YA Graphic Novel,Flatlands,ygn,YA Graphic Novel,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Flatbush,7/8/2026,11234,Sierra,YA,0,0,0,39,,Physical,39ygn,Flatlands,Flatbush,Self-Check,Young Adult,,YA Graphic Novel,Flatlands,ygn,YA Graphic Novel,Branches,Young Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Young Adult
Park Slope,7/8/2026,11542,Sierra,YA,0,0,0,39,,Physical,45ygn,Kings Highway,Kings Highway,Self-Check,Adult,,YA Graphic Novel,Williamsburgh,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Park Slope,7/8/2026,11542,Sierra,YA,0,0,0,39,,Physical,32ygn,Coney Island,New Utrecht,Self-Check,Adult,,YA Graphic Novel,Williamsburgh,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Park Slope,7/8/2026,11542,Sierra,YA,0,0,0,39,,Physical,32ygn,Coney Island,New Utrecht,Self-Check,Adult,,YA Graphic Novel,Williamsburgh,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Park Slope,7/8/2026,11542,Sierra,YA,0,0,0,39,,Physical,32ygn,Coney Island,New Utrecht,Self-Check,Adult,,YA Graphic Novel,Williamsburgh,ygn,YA Graphic Novel,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Book,Adult
Flatbush,7/8/2026,11225,Sierra,Adult,0,0,0,39,,Physical,46adv,Leonard,Crown Heights,Circ Desk,Staff - Personal,,Not book,Flatlands,adv,Adult DVD,Branches,Staff - Personal,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Staff - Personal
New Utrecht,7/8/2026,11209,Sierra,Adult,0,0,0,40,,Physical,40adv,Fort Hamilton,New Utrecht,Circ Desk,Adult,,Not book,Fort Hamilton,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
New Utrecht,7/8/2026,11209,Sierra,Adult,0,0,0,40,,Physical,40adv,Fort Hamilton,New Utrecht,Circ Desk,Adult,,Not book,Fort Hamilton,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
New Utrecht,7/8/2026,11209,Sierra,Adult,0,0,0,40,,Physical,40adv,Fort Hamilton,New Utrecht,Circ Desk,Adult,,Not book,Fort Hamilton,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,41adv,Greenpoint,Crown Heights,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,41adv,Greenpoint,Crown Heights,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,41adv,Greenpoint,Crown Heights,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,41adv,Greenpoint,Crown Heights,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,54adv,Rugby,Flatbush,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,77adv,Windsor Terrace,Flatbush,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,43adv,Kensington,Kings Highway,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,43adv,Kensington,Kings Highway,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Crown Heights,7/8/2026,11222,Sierra,Adult,0,0,0,41,,Physical,50adv,Brooklyn Heights,Park Slope,Circ Desk,Adult,,Not book,Greenpoint,adv,Adult DVD,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Adult
Kings Highway,7/8/2026,11226,Sierra,Adult,0,0,0,38,,Physical,56adv,Sheepshead Bay,Kings Highway,Self-Check,Juvenile,,Not book,Sheepshead Bay,adv,Adult DVD,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Juvenile
Kings Highway,7/8/2026,11226,Sierra,Adult,0,0,0,38,,Physical,56adv,Sheepshead Bay,Kings Highway,Self-Check,Juvenile,,Not book,Sheepshead Bay,adv,Adult DVD,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Juvenile
Kings Highway,7/8/2026,11226,Sierra,Adult,0,0,0,38,,Physical,56adv,Sheepshead Bay,Kings Highway,Self-Check,Juvenile,,Not book,Sheepshead Bay,adv,Adult DVD,Branches,Juvenile,Unknown,,English,TEMPORARILY BLANK,0,,0,1,Non-Book,Juvenile
